,Smiles,He,H2,O2,N2,CO2,CH4,ONdist,CCdist,CNdist,HCdist
890933,*CC1(C)CNNC(=O)CCCCCCCCCCCC(C)NC(*)CS(=O)(=O)C(C)C1C,3.171016920808269,3.4451115015970393,3.3928601227518413,2.727783086462659,3.7204410062027153,3.392485031712867,0.1794120647086549,-0.813578187120539,-0.3129023738561947,-0.3663574164442882
675514,*CCCCCCCN(*)C(=O)CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.7093909212616154,2.80829814873836,2.601314331957376,1.7967876407772028,2.983801109440648,2.250602356719016,0.17915388752442274,-0.6878165857202836,-0.37361604126316217,-0.5431656913326807
10233,*CCCCCCN(CC(F)(F)F)C(=*)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.882343793503552,3.0205319654628093,2.8305171359243513,2.0845734251323065,3.1854545016845095,2.4758242383055453,0.1610252020364652,-0.6348777780456303,-0.3899238515725125,-0.4403898642784835
878367,*CCC(F)(F)C(F)(F)C(F)(F)[Si](*)(F)OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.928039284354782,3.037861369011324,2.91849321531806,2.1881889598002453,3.2789400950738967,2.570122142323614,0.1609135247752248,-0.600221654542378,-0.3676834350292544,-0.5090180769045363
120558,*NC1CCC(COC(=O)C2C(CC(=*)C=C(C)C#N)C(=O)OCCCCCCCCCCCC[N+]2C)CC1,3.198681668879756,3.503723722498837,3.4040316966211828,2.7645646386687965,3.7673078781732183,3.3745559952653714,0.1557738691597974,-0.7310009874769314,-0.28658891282780474,-0.32915063358519236
961846,*O[Si](*)(C)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF,3.0208277537816297,3.224101136974518,3.11631807065564,2.427421245011691,3.467141317696416,2.7917558300493965,0.1544221818684418,-0.5622505757826575,-0.3535478692862837,-0.43007607024188343
507261,*NC1CCCCCCCCCCCCCC1*,3.277425486005733,3.5411748347800422,3.5537658044110003,2.951281397515886,3.761256366371252,3.4131253383918665,0.14521928812742846,-0.777917785983059,-0.481452582300256,-0.26937906411487705
752974,*CC(*)(C)C(=O)OC1(C)CCCCCCCCCCCCCCC1,2.989322383598884,3.2846337855852608,3.1525038464873174,2.479236371316933,3.507343153096283,3.055330975386928,0.14517962082916835,-0.770371309369613,-0.35124085707536135,-0.38344957996291773
51132,*C1CC1C(*)C1CCCCC2CC(=O)CCCC1C2,3.0777807848051024,3.27087906998118,3.2234381927999944,2.5627171328768243,3.434738920996355,3.007204425606158,0.14515311770614148,-0.8223950373474833,-0.5324658202988675,-0.3305751788467758
191833,*CCC1NC(=O)CCCCCCCCCCCCCCCCCCC(=O)N(*)C1C,3.2579528033579153,3.497472607380386,3.469302224371873,2.852271817534903,3.750779449715061,3.5651482417693225,0.14485746619237805,-0.9443925481960651,-0.39654766019990717,-0.321588835066707
678359,*C(=O)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,3.623883586652272,3.83327426597604,3.8803502879842737,3.336660403572783,4.184102379536069,3.6115548886608098,0.14406692699448753,-0.3930735456924541,-0.29757075068928374,-0.2732362320107167
910377,*CC(*)(C)C(=O)OCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F,2.7437263139869614,2.904338369767393,2.706475585394845,1.955843653758761,3.1673609821832853,2.3505423051554803,0.14382008921204648,-0.534554045695554,-0.28555266877956265,-0.5889650037634736
706610,*OC(=O)NC1CCC(N2CCCCC(C)CCN(*)CC2)CC1,3.02762687094485,3.3069839529462524,3.1705710106905767,2.502056913868981,3.4722741479076684,2.992706606364706,0.14361509696225483,-0.7561211261045657,-0.4212734121528017,-0.31632138597065673
292927,*CC1(C)CC(C(=O)NC(=O)N(*)C)C(=O)OCCC(F)(F)C([2H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C(Nc2ccc(F)cc2)O1,1.5464329674880015,1.6520182798552652,1.247447875090805,0.241250745672776,1.3209519128051657,0.5538024781747104,0.14186689612532843,-1.2847508890149621,-1.0567071504934837,-0.538889964311438
4845,*CC(F)(F)C1(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)C1(F)F,2.3111028679304724,2.433466920596492,2.345889224538161,1.5346191183000149,2.2953933083125824,1.5826778685599259,0.14081477112290408,-0.9694818184372471,-1.0382236721051978,-0.3924176275306135
809617,*NC1CCC(*)CCCCCCCCCCC(CC)C1,3.3617488386860526,3.6196048968201504,3.6604012130905095,3.0812004588412636,3.8851923386309535,3.5766355393755127,0.1407567851134932,-0.770470706831673,-0.444521553547476,-0.2808145737957614
316698,*CCCCCN(C)C(=O)c1cc(C(*)=O)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl)c1,2.7114662834428236,2.841818421870761,2.5391996421775165,1.7625916899123757,2.996077959686497,2.097938667591446,0.1402719058632449,-0.5182182093635896,-0.3228922532252525,-0.5073608987100731
6411,*Nc1cc(NC(=O)c2cc(OCCCCCCC)cc(C(*)=O)c2)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,2.6648238402337308,2.7707529148786216,2.4216158964725225,1.6266227718223512,2.9422588597752135,2.06284707435846,0.137903547131344,-0.5573646825482279,-0.25937785745346553,-0.5554785077857765
457268,*CCCCCCCN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[Si](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(*)(F)OC,2.435133278419568,2.562716487848776,2.3019634548789174,1.4886832194733355,2.714092525763764,1.9343112996641147,0.1350720019454832,-0.743561548989276,-0.4286096024162629,-0.6257206368727415
336233,*CC1CCCCCCCNC(=O)NCCCCCCNSC(=O)N2CCN(*)CC12,2.977704877068366,3.2677268004272344,3.1308191907357665,2.4648206145738416,3.4420066895225503,3.139974103505768,0.1340833800805601,-0.9451395553420596,-0.4247849931212839,-0.3423645781579962
5855,*C(=O)N1CCN(C(C)(C)C(F)(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C1,2.941622985765081,3.125042352217318,2.968014539809896,2.2743658064252044,3.271026106242909,2.5578922952800895,0.13299851641491078,-0.598908363692318,-0.4645145713269556,-0.3760512615982263
671297,*CCCCCCCCC(*)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,2.5694380287120318,2.701108523520616,2.41915346493785,1.6301935555844143,2.8266635575712926,2.0575249482307254,0.13143571266873888,-0.7114947162805818,-0.4185700175897822,-0.5397814593890384
82573,*OC(=O)N1CCN2SC(=O)OCCCCCCCC3OC(C)C34OCC(*)C4CC1CNC2=O,2.3204761803577845,2.616714652798791,2.262146819449555,1.4476880230147042,2.5392093835611367,2.0007327517968094,0.12922292682146952,-1.0512168074762749,-0.6230526528010578,-0.3733822641466782
226220,*NC1CCC(CC2CCCCCCC(*)[Se]CC2)CC1,3.270964792146734,3.497208838173134,3.509260770213729,2.9151944759683164,3.719906617596592,3.3518067889267384,0.12894603694190832,-0.7736370799776968,-0.5010331895739739,-0.29109435478244594
11647,*OC1CCCC2CCCCC(CC1)OCC2*,3.0726271954256896,3.2888273991407284,3.23162445286368,2.589039211602063,3.441956998983201,3.0355562842611374,0.12846217394582882,-0.8407902792274076,-0.5490704865542806,-0.3120480861625402
330688,*CCN(*)C(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,3.301885474050577,3.470278505148596,3.4164582208211325,2.806504964788465,3.7512497960790583,3.0583717281851674,0.1284533487613697,-0.43696723883741173,-0.3501475987750682,-0.361066533980388
864969,*CCN(*)[Si](C)(C)C(=O)OC1COCCCCCCCCCCCCCCC(C(C)(C)C)N1,3.2181844609918713,3.52249227544455,3.481249483104545,2.88740571556232,3.868928264857233,3.516680350878531,0.1237795180639496,-0.7329501816981614,-0.2726224885345383,-0.40384931660858847
492476,*CCCCCP(CCCCCCCCCCS*)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.557850390250513,2.6988207402510653,2.5747236759440395,1.8218646697400505,3.009149122064507,2.3587652636948513,0.12279295176188443,-0.761014444082768,-0.3645680449207589,-0.7255486313349268
528632,*C1CCCCCCCCC2CCC1C2*,3.258316534002273,3.4947711926323226,3.497547739624322,2.9084371808927147,3.723080996955776,3.353349442890512,0.12192295152907273,-0.7708009950534118,-0.4900023533112159,-0.2977653047653309
145759,*CC1CCC(C)CN(*)C(=O)NCCCCCCCCCCCCCCNC(=O)N1,3.202993991856854,3.4820343058771446,3.4254271872553685,2.8238770340493127,3.711395436887529,3.4862455426911887,0.1216332685104008,-0.9198161564122289,-0.42117401309708846,-0.30434959702792547
38531,*C(=O)C1(*)CCCCCCCCCCCC1,2.942341288213292,3.2173562109778326,3.0996208398040785,2.440610415723633,3.388880071160247,2.9317585686191947,0.12158871905963797,-0.8102068778244476,-0.47209705611063013,-0.36148977837168095
296157,*CCCN(*)C(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.1404957297496807,3.2647390469375566,3.1760666634064068,2.5307037799079786,3.504655193548138,2.788200693704161,0.12143386634343134,-0.5069487990875567,-0.4063269591301142,-0.40929873032559794
725996,*/C=C(/*)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.829727437493069,4.034039324635383,4.143695288187015,3.669274479984795,4.434739223755233,3.927940176402725,0.12127824332100012,-0.36373037051845314,-0.29276237200291866,-0.23589469929975496
320348,*CC(*)(C)C(=O)OCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.382558009057018,2.493310309774136,2.1896751025651264,1.3717016989574407,2.627973201435597,1.768353611312343,0.11994627596420293,-0.6963968566157781,-0.42756711686848203,-0.6391578720591105
69861,*N=P(*)(F)[Si](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF,3.607676616609652,3.798123877612283,3.8703478194679546,3.350264015965759,4.197794168372022,3.6609780856249143,0.11869541039206188,-0.4236102891362443,-0.292741650134134,-0.3373479089340401
597342,*CCCCC1CCCCCCCCCCCCC(*)C1,2.8852584290813974,2.9839005208719462,2.873097707778612,2.179259653385973,3.2232183094593143,2.7645099521031,0.11643501656933664,-0.871472095398619,-0.4337701613260265,-0.5306979943986532
542061,*CCN(*)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.22225560828124,3.3636196268314738,3.265006601619037,2.641088996987881,3.608626022285776,2.957218285625104,0.11568648657068825,-0.5325490298478022,-0.37674036799258714,-0.37143477417630516
184249,*CC1CCCC(CC2CCC(*)N(C)CC2)CC1,2.95393910997284,3.127815871562156,3.010820354291832,2.3429605057008374,3.319997620567481,2.8504732593613924,0.11476485787727553,-0.8239380209143068,-0.46718086073626774,-0.42104442628046346
472558,*CC(*)(C)C(=O)S(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.223648193526791,3.34600065725866,3.336999385741029,2.7271819545757108,3.6374269777302968,2.9397208420820435,0.11429303950238223,-0.47532354836456947,-0.4240597401343309,-0.4255084652982503
576916,*NC(=O)c1cc(C(*)=O)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F)c1,3.056391866113657,3.23100889810188,2.984295376385184,2.312501736295108,3.4185907777556714,2.637023088400489,0.11401699077583305,-0.474488448928013,-0.3039900292987916,-0.37161700413148224
699457,*/C(=N/C=C/C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)[SH](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.6191958587061386,3.820678179998763,3.821531765990052,3.2980313520851747,4.15405674236483,3.592795802316071,0.11349598735589395,-0.4157594112617222,-0.299390950351875,-0.26125848184945577
836763,*C[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.381699954800968,3.5550253733094968,3.536500283860282,2.9665544976539446,3.896774900635552,3.255588362249639,0.1096333030614497,-0.4334465436766559,-0.31428244794399385,-0.38503031852502484
183774,*C1CCCS(=O)(=O)CCCCCCCCCCC(=O)N(*)C1,2.8463431013571054,3.14652472474448,2.92901434007618,2.252322863051469,3.2648973974635287,2.86138723511204,0.10915772480192942,-0.9108572444145462,-0.45072246581133335,-0.339108133146957
256263,*OC1CCC(COC(*)=S)S(=O)(=O)CCCCCCCCCC1(C)C,2.943024081281925,3.2537739976771527,3.0570732607834827,2.4044431333878364,3.3938914522957724,2.851040942739272,0.10769877467770339,-0.7225765528061812,-0.4291831498638494,-0.314263309080988
152455,*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)C(F)(F)C(F)(F)C(=O)N(*)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,3.3270503711152246,3.5021237773129483,3.440197713580062,2.8562398136565017,3.7821118717092745,3.10003044219646,0.10664801312421379,-0.43605480572438426,-0.35833405773649796,-0.346249596280156
658857,*CCN(CC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F,3.110047811661323,3.247362277773105,3.105911928379994,2.4685574910293036,3.4925527502723326,2.766786154611632,0.1010431094635319,-0.5022283702496739,-0.36047371022939334,-0.4221216092830764
253587,*/C(=C/C=C/C(=O)OC1CCCCC1*)C(=O)OC1CCCCCCC[N+](C)(C)C1,3.043304521864555,3.381550919414108,3.204322870358874,2.584610639831516,3.5923108114109312,3.0285621636324223,0.10077043389947204,-0.6263981097358811,-0.3422265329558192,-0.32939882997919384
281451,*O[Si](*)(C)CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.18612596235707,3.380565031057896,3.2671304912276806,2.6585587324318607,3.647042828241163,3.0140767836315034,0.10071550725127798,-0.5364153857193403,-0.34249107935258305,-0.38554500986425244
520581,*CCC(*)CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.5330163997171007,2.659018964113075,2.3580558475736044,1.5901371644238755,2.76781377481966,1.960502471530409,0.09961075700024247,-0.6956496299078676,-0.45774075777908707,-0.5413051454313677
130788,*NC1CCC(CN2CCCCC2)CC2CCC(C)(C)C1C(=O)N(*)C2=O,2.777666496299302,3.07980131761338,2.797451480808502,2.1072296886596,3.158493932332864,2.650039073913772,0.09946719526537517,-0.8462820230175172,-0.448876061650775,-0.3284130478368361
123435,*Nc1cccc(NC(=O)c2cc(C(*)=O)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1,2.8899658563115542,3.0649468490738854,2.733797007401257,2.0339563869905595,3.276966421784937,2.399927082910125,0.0978510089707918,-0.4327490800636802,-0.216107940386977,-0.46819285923391835
917457,*CCCCCCNC(=O)C(CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C([2H])(F)C(=*)C#N,2.3420719667924694,2.412357259461312,2.06023141710164,1.2420113049209527,2.546810178507168,1.7555622823902783,0.09734617405289892,-0.7955618015211883,-0.40714328555558565,-0.6741142983630637
788600,*NC(CC(*)=O)c1cc([Si](C)(C)C)cc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,2.672505255349191,2.8404482100947863,2.603148112547075,1.8839489468908792,2.9783973242457438,2.0110523926602584,0.09415002427452668,-0.4557206029593768,-0.4680522493289807,-0.4916457017073163
62510,*CCCC(C)(C)CCN(*)C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)O[Si](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.513792504393958,2.645518080894361,2.3832034870178007,1.62531944825703,2.8018483336967006,1.8625784850693128,0.09401467097318505,-0.5507783729317814,-0.4471036631794385,-0.5947054368836443
392608,*CC([2H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)N1CCN(*)CC1,3.0035379917784777,3.132416945752152,2.9551583393697247,2.298679892869933,3.2872211511675133,2.679953112937672,0.09355911015232055,-0.6986297363809013,-0.4670259103108598,-0.3816681536766008
585276,*/C=C/C(*)C(=O)OC1CCCCCCCCCCC1,2.708238153354359,2.890713048269335,2.7129730030882047,2.0153499804623527,3.064463617420913,2.4521741868603484,0.09195797442469256,-0.7781225523536384,-0.4835856416729407,-0.5056118664496619
64875,*CC(*)(CC(=O)OC1CCCCCCC1)C(=O)OC12CCC3CC(CC(C3)N1)C2,2.4070024321228254,2.6128938180494297,2.284935742079541,1.5123383951107332,2.69194226592557,2.040850937819181,0.09138372219961899,-0.8806552555651468,-0.4820847954535561,-0.5315957704652345
181755,*CC1CCCCS(=O)(=O)CCCCCCC1*,2.5220122213735543,2.669604635737983,2.3865951392072575,1.6319721477628066,2.7424002316329674,2.2248344362843495,0.09135225026830418,-0.9950370361335317,-0.5337889876242023,-0.5007074633630739
192112,*C[Si](C)(C)[Si](C)(C)C[Si](*)(C)CCS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.704335698803167,2.872455581109259,2.732091095469058,2.039010795935232,3.0186458990194014,2.270737551920348,0.09078959463788705,-0.6598868781766831,-0.5689290364896837,-0.4859827477712483
501868,*CC(F)(F)CC(F)(F)C1(F)CC(C(F)(F)F)CN(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)CC1(F)F,3.0156578824008764,3.139424143010535,3.0324643152360125,2.393543671844297,3.3316926824329345,2.6492180841626047,0.08964581178464426,-0.6065506773783123,-0.5020194283572605,-0.41608852710223854
